% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
4.337	1	1	434	8	1	28	9422	0	0
4.338	1	2	434	9	2	28	9422	0	0
4.34	1	1	435	1	1	28	9422	0	0
4.341	1	2	435	2	2	28	9422	0	0
4.342	1	1	435	3	1	28	9422	0	0
4.343	1	2	435	4	2	28	9422	0	0
4.344	1	1	435	5	1	28	9422	0	0
4.345	1	2	435	6	2	28	9422	0	0
4.346	1	1	435	7	1	28	9422	0	0
4.347	1	2	435	8	2	28	9422	0	0
4.349	1	1	435	10	1	28	9422	0	0
4.35	1	2	436	1	2	28	9422	0	0
4.351	1	1	436	2	1	28	9422	0	0
4.352	1	2	436	3	2	28	9422	0	0
4.353	1	1	436	4	1	28	9422	0	0
4.354	1	2	436	5	2	28	9422	0	0
4.355	1	1	436	6	1	28	9422	0	0
4.356	1	2	436	7	2	28	9422	0	0
4.358	1	1	436	9	1	28	9422	0	0
4.359	1	2	436	10	2	28	9422	0	0
4.36	1	1	437	1	1	28	9422	0	0
4.361	1	2	437	2	2	28	9422	0	0
4.362	1	1	437	3	1	28	9422	0	0
4.363	1	2	437	4	2	28	9422	0	0
4.364	1	1	437	5	1	28	9422	0	0
4.365	1	2	437	6	2	28	9422	0	0
4.366	1	1	437	7	1	28	9422	0	0
4.367	1	2	437	8	2	28	9422	0	0
4.369	1	1	437	10	1	28	9422	0	0
4.37	1	2	438	1	2	28	9422	0	0
4.371	1	1	438	2	1	28	9422	0	0
4.372	1	2	438	3	2	28	9422	0	0
4.373	1	1	438	4	1	28	9422	0	0
4.374	1	2	438	5	2	28	9422	0	0
4.375	1	1	438	6	1	28	9422	0	0
4.376	1	2	438	7	2	28	9422	0	0
4.378	1	1	438	9	1	28	9422	0	0
4.379	1	2	438	10	2	28	9422	0	0
4.38	1	1	439	1	1	28	9422	0	0
4.381	1	2	439	2	2	28	9422	0	0
4.382	1	1	439	3	1	28	9422	0	0
4.383	1	2	439	4	2	28	9422	0	0
4.384	1	1	439	5	1	28	9422	0	0
4.385	1	2	439	6	2	28	9422	0	0
4.387	1	1	439	8	1	28	9422	0	0
4.388	1	2	439	9	2	28	9422	0	0
4.389	1	1	439	10	1	28	9422	0	0
4.39	1	2	440	1	2	28	9422	0	0
4.391	1	1	440	2	1	28	9422	0	0
4.392	1	2	440	3	2	28	9422	0	0
4.393	1	1	440	4	1	28	9422	0	0
4.394	1	2	440	5	2	28	9422	0	0
4.396	1	1	440	7	1	28	9422	0	0
4.397	1	2	440	8	2	28	9422	0	0
4.398	1	1	440	9	1	28	9422	0	0
4.399	1	2	440	10	2	28	9422	0	0
4.4	1	1	441	1	1	28	9422	0	0
4.401	1	2	441	2	2	28	9422	0	0
4.402	1	1	441	3	1	28	9422	0	0
4.403	1	2	441	4	2	28	9422	0	0
4.405	1	1	441	6	1	28	9422	0	0
4.406	1	2	441	7	2	28	9422	0	0
4.407	1	1	441	8	1	28	9422	0	0
4.408	1	2	441	9	2	28	9422	0	0
4.409	1	1	441	10	1	28	9422	0	0
4.41	1	2	442	1	2	28	9422	0	0
4.411	1	1	442	2	1	28	9422	0	0
4.412	1	2	442	3	2	28	9422	0	0
4.414	1	1	442	5	1	28	9422	0	0
4.415	1	2	442	6	2	28	9422	0	0
4.416	1	1	442	7	1	28	9422	0	0
4.417	1	2	442	8	2	28	9422	0	0
4.418	1	1	442	9	1	28	9422	0	0
4.419	1	2	442	10	2	28	9422	0	0
4.42	1	1	443	1	1	28	9422	0	0
4.421	1	2	443	2	2	28	9422	0	0
4.422	1	1	443	3	1	28	9422	0	0
4.423	1	2	443	4	2	28	9422	0	0
4.425	1	1	443	6	1	28	9422	0	0
4.426	1	2	443	7	2	28	9422	0	0
4.427	1	1	443	8	1	28	9422	0	0
4.428	1	2	443	9	2	28	9422	0	0
4.429	1	1	443	10	1	28	9422	0	0
4.43	1	2	444	1	2	28	9422	0	0
4.431	1	1	444	2	1	28	9422	0	0
4.432	1	2	444	3	2	28	9422	0	0
4.434	1	1	444	5	1	28	9422	0	0
4.435	1	2	444	6	2	28	9422	0	0
4.436	1	1	444	7	1	28	9422	0	0
4.437	1	2	444	8	2	28	9422	0	0
4.438	1	1	444	9	1	28	9422	0	0
4.439	1	2	444	10	2	28	9422	0	0
4.44	1	1	445	1	1	28	9422	0	0
4.441	1	2	445	2	2	28	9422	0	0
4.443	1	1	445	4	1	28	9422	0	0
4.444	1	2	445	5	2	28	9422	0	0
4.445	1	1	445	6	1	28	9422	0	0
4.446	1	2	445	7	2	28	9422	0	0
4.447	1	1	445	8	1	28	9422	0	0
4.448	1	2	445	9	2	28	9422	0	0
4.449	1	1	445	10	1	28	9422	0	0
4.45	1	2	446	1	2	28	9422	0	0
4.452	1	1	446	3	1	28	9422	0	0
4.453	1	2	446	4	2	28	9422	0	0
4.454	1	1	446	5	1	28	9422	0	0
4.455	1	2	446	6	2	28	9422	0	0
4.456	1	1	446	7	1	28	9422	0	0
4.457	1	2	446	8	2	28	9422	0	0
4.458	1	1	446	9	1	28	9422	0	0
4.459	1	2	446	10	2	28	9422	0	0
4.461	1	1	447	2	1	28	9422	0	0
4.462	1	2	447	3	2	28	9422	0	0
4.463	1	1	447	4	1	28	9422	0	0
4.464	1	2	447	5	2	28	9422	0	0
4.465	1	1	447	6	1	28	9422	0	0
4.466	1	2	447	7	2	28	9422	0	0
4.467	1	1	447	8	1	28	9422	0	0
4.468	1	2	447	9	2	28	9422	0	0
4.47	1	1	448	1	1	28	9422	0	0
4.471	1	2	448	2	2	28	9422	0	0
4.472	1	1	448	3	1	28	9422	0	0
4.473	1	2	448	4	2	28	9422	0	0
4.474	1	1	448	5	1	28	9422	0	0
4.475	1	2	448	6	2	28	9422	0	0
4.476	1	1	448	7	1	28	9422	0	0
4.477	1	2	448	8	2	28	9422	0	0
4.478	1	1	448	9	1	28	9422	0	0
4.479	1	2	448	10	2	28	9422	0	0
4.481	1	1	449	2	1	28	9422	0	0
4.482	1	2	449	3	2	28	9422	0	0
4.483	1	1	449	4	1	28	9422	0	0
4.484	1	2	449	5	2	28	9422	0	0
4.485	1	1	449	6	1	28	9422	0	0
4.486	1	2	449	7	2	28	9422	0	0
4.487	1	1	449	8	1	28	9422	0	0
4.488	1	2	449	9	2	28	9422	0	0
4.49	1	1	450	1	1	28	9422	0	0
4.491	1	2	450	2	2	28	9422	0	0
4.492	1	1	450	3	1	28	9422	0	0
4.493	1	2	450	4	2	28	9422	0	0
4.494	1	1	450	5	1	28	9422	0	0
4.495	1	2	450	6	2	28	9422	0	0
4.496	1	1	450	7	1	28	9422	0	0
4.497	1	2	450	8	2	28	9422	0	0
4.499	1	1	450	10	1	28	9422	0	0
4.5	1	2	451	1	2	28	9422	0	0
4.501	1	1	451	2	1	28	9422	0	0
4.502	1	2	451	3	2	28	9422	0	0
4.503	1	1	451	4	1	28	9422	0	0
4.504	1	2	451	5	2	28	9422	0	0
4.505	1	1	451	6	1	28	9422	0	0
4.506	1	2	451	7	2	28	9422	0	0
4.508	1	1	451	9	1	28	9422	0	0
4.509	1	2	451	10	2	28	9422	0	0
4.51	1	1	452	1	1	28	9422	0	0
4.511	1	2	452	2	2	28	9422	0	0
4.512	1	1	452	3	1	28	9422	0	0
4.513	1	2	452	4	2	28	9422	0	0
4.514	1	1	452	5	1	28	9422	0	0
4.515	1	2	452	6	2	28	9422	0	0
4.517	1	1	452	8	1	28	9422	0	0
4.518	1	2	452	9	2	28	9422	0	0
4.519	1	1	452	10	1	28	9422	0	0
4.52	1	2	453	1	2	28	9422	0	0
4.521	1	1	453	2	1	28	9422	0	0
4.522	1	2	453	3	2	28	9422	0	0
4.523	1	1	453	4	1	28	9422	0	0
4.524	1	2	453	5	2	28	9422	0	0
4.526	1	1	453	7	1	28	9422	0	0
4.527	1	2	453	8	2	28	9422	0	0
4.528	1	1	453	9	1	28	9422	0	0
4.529	1	2	453	10	2	28	9422	0	0
4.53	1	1	454	1	1	28	9422	0	0
4.531	1	2	454	2	2	28	9422	0	0
4.532	1	1	454	3	1	28	9422	0	0
4.533	1	2	454	4	2	28	9422	0	0
4.534	1	1	454	5	1	28	9422	0	0
4.535	1	2	454	6	2	28	9422	0	0
4.537	1	1	454	8	1	28	9422	0	0
4.538	1	2	454	9	2	28	9422	0	0
4.539	1	1	454	10	1	28	9422	0	0
4.54	1	2	455	1	2	28	9422	0	0
4.541	1	1	455	2	1	28	9422	0	0
4.542	1	2	455	3	2	28	9422	0	0
4.543	1	1	455	4	1	28	9422	0	0
4.544	1	2	455	5	2	28	9422	0	0
4.546	1	1	455	7	1	28	9422	0	0
4.547	1	2	455	8	2	28	9422	0	0
4.548	1	1	455	9	1	28	9422	0	0
4.549	1	2	455	10	2	28	9422	0	0
4.55	1	1	456	1	1	28	9422	0	0
4.551	1	2	456	2	2	28	9422	0	0
4.552	1	1	456	3	1	28	9422	0	0
4.553	1	2	456	4	2	28	9422	0	0
4.555	1	1	456	6	1	28	9422	0	0
4.556	1	2	456	7	2	28	9422	0	0
4.557	1	1	456	8	1	28	9422	0	0
4.558	1	2	456	9	2	28	9422	0	0
4.559	1	1	456	10	1	28	9422	0	0
4.56	1	2	457	1	2	28	9422	0	0
4.561	1	1	457	2	1	28	9422	0	0
4.562	1	2	457	3	2	28	9422	0	0
4.564	1	1	457	5	1	28	9422	0	0
4.565	1	2	457	6	2	28	9422	0	0
4.566	1	1	457	7	1	28	9422	0	0
4.567	1	2	457	8	2	28	9422	0	0
4.568	1	1	457	9	1	28	9422	0	0
4.569	1	2	457	10	2	28	9422	0	0
4.57	1	1	458	1	1	28	9422	0	0
4.571	1	2	458	2	2	28	9422	0	0
4.573	1	1	458	4	1	28	9422	0	0
4.574	1	2	458	5	2	28	9422	0	0
4.575	1	1	458	6	1	28	9422	0	0
4.576	1	2	458	7	2	28	9422	0	0
4.577	1	1	458	8	1	28	9422	0	0
4.578	1	2	458	9	2	28	9422	0	0
4.579	1	1	458	10	1	28	9422	0	0
4.58	1	2	459	1	2	28	9422	0	0
4.582	1	1	459	3	1	28	9422	0	0
4.583	1	2	459	4	2	28	9422	0	0
4.584	1	1	459	5	1	28	9422	0	0
4.585	1	2	459	6	2	28	9422	0	0
4.586	1	1	459	7	1	28	9422	0	0
4.587	1	2	459	8	2	28	9422	0	0
4.588	1	1	459	9	1	28	9422	0	0
4.589	1	2	459	10	2	28	9422	0	0
4.59	1	1	460	1	1	28	9422	0	0
4.591	1	2	460	2	2	28	9422	0	0
4.593	1	1	460	4	1	28	9422	0	0
4.594	1	2	460	5	2	28	9422	0	0
4.595	1	1	460	6	1	28	9422	0	0
4.596	1	2	460	7	2	28	9422	0	0
4.597	1	1	460	8	1	28	9422	0	0
4.598	1	2	460	9	2	28	9422	0	0
4.599	1	1	460	10	1	28	9422	0	0
4.6	1	2	461	1	2	28	9422	0	0
4.602	1	1	461	3	1	28	9422	0	0
4.603	1	2	461	4	2	28	9422	0	0
4.604	1	1	461	5	1	28	9422	0	0
4.605	1	2	461	6	2	28	9422	0	0
4.606	1	1	461	7	1	28	9422	0	0
4.607	1	2	461	8	2	28	9422	0	0
4.608	1	1	461	9	1	28	9422	0	0
4.609	1	2	461	10	2	28	9422	0	0
4.611	1	1	462	2	1	28	9422	0	0
4.612	1	2	462	3	2	28	9422	0	0
4.613	1	1	462	4	1	28	9422	0	0
4.614	1	2	462	5	2	28	9422	0	0
4.615	1	1	462	6	1	28	9422	0	0
4.616	1	2	462	7	2	28	9422	0	0
4.617	1	1	462	8	1	28	9422	0	0
4.618	1	2	462	9	2	28	9422	0	0
4.62	1	1	463	1	1	28	9422	0	0
4.621	1	2	463	2	2	28	9422	0	0
4.622	1	1	463	3	1	28	9422	0	0
4.623	1	2	463	4	2	28	9422	0	0
4.624	1	1	463	5	1	28	9422	0	0
4.625	1	2	463	6	2	28	9422	0	0
4.626	1	1	463	7	1	28	9422	0	0
4.627	1	2	463	8	2	28	9422	0	0
4.629	1	1	463	10	1	28	9422	0	0
4.63	1	2	464	1	2	28	9422	0	0
4.631	1	1	464	2	1	28	9422	0	0
4.632	1	2	464	3	2	28	9422	0	0
4.633	1	1	464	4	1	28	9422	0	0
4.634	1	2	464	5	2	28	9422	0	0
4.635	1	1	464	6	1	28	9422	0	0
4.636	1	2	464	7	2	28	9422	0	0
4.638	1	1	464	9	1	28	9422	0	0
4.639	1	2	464	10	2	28	9422	0	0
4.64	1	1	465	1	1	28	9422	0	0
4.641	1	2	465	2	2	28	9422	0	0
4.642	1	1	465	3	1	28	9422	0	0
4.643	1	2	465	4	2	28	9422	0	0
4.644	1	1	465	5	1	28	9422	0	0
4.645	1	2	465	6	2	28	9422	0	0
4.646	1	1	465	7	1	28	9422	0	0
4.647	1	2	465	8	2	28	9422	0	0
4.649	1	1	465	10	1	28	9422	0	0
4.65	1	2	466	1	2	28	9422	0	0
4.651	1	1	466	2	1	28	9422	0	0
4.652	1	2	466	3	2	28	9422	0	0
4.653	1	1	466	4	1	28	9422	0	0
4.654	1	2	466	5	2	28	9422	0	0
4.655	1	1	466	6	1	28	9422	0	0
4.656	1	2	466	7	2	28	9422	0	0
4.658	1	1	466	9	1	28	9422	0	0
4.659	1	2	466	10	2	28	9422	0	0
4.66	1	1	467	1	1	28	9422	0	0
4.661	1	2	467	2	2	28	9422	0	0
4.662	1	1	467	3	1	28	9422	0	0
4.663	1	2	467	4	2	28	9422	0	0
4.664	1	1	467	5	1	28	9422	0	0
4.665	1	2	467	6	2	28	9422	0	0
4.667	1	1	467	8	1	28	9422	0	0
4.668	1	2	467	9	2	28	9422	0	0
4.669	1	1	467	10	1	28	9422	0	0
4.67	1	2	468	1	2	28	9422	0	0
4.671	1	1	468	2	1	28	9422	0	0
4.672	1	2	468	3	2	28	9422	0	0
4.673	1	1	468	4	1	28	9422	0	0
4.674	1	2	468	5	2	28	9422	0	0
4.676	1	1	468	7	1	28	9422	0	0
4.677	1	2	468	8	2	28	9422	0	0
4.678	1	1	468	9	1	28	9422	0	0
4.679	1	2	468	10	2	28	9422	0	0
4.68	1	1	469	1	1	28	9422	0	0
4.681	1	2	469	2	2	28	9422	0	0
4.682	1	1	469	3	1	28	9422	0	0
4.683	1	2	469	4	2	28	9422	0	0
4.685	1	1	469	6	1	28	9422	0	0
4.686	1	2	469	7	2	28	9422	0	0
4.687	1	1	469	8	1	28	9422	0	0
4.688	1	2	469	9	2	28	9422	0	0
4.689	1	1	469	10	1	28	9422	0	0
4.69	1	2	470	1	2	28	9422	0	0
4.691	1	1	470	2	1	28	9422	0	0
4.692	1	2	470	3	2	28	9422	0	0
4.694	1	1	470	5	1	28	9422	0	0
4.695	1	2	470	6	2	28	9422	0	0
4.696	1	1	470	7	1	28	9422	0	0
4.697	1	2	470	8	2	28	9422	0	0
4.698	1	1	470	9	1	28	9422	0	0
4.699	1	2	470	10	2	28	9422	0	0
4.7	1	1	471	1	1	28	9422	0	0
4.701	1	2	471	2	2	28	9422	0	0
4.702	1	1	471	3	1	28	9422	0	0
4.703	1	2	471	4	2	28	9422	0	0
4.705	1	1	471	6	1	28	9422	0	0
4.706	1	2	471	7	2	28	9422	0	0
4.707	1	1	471	8	1	28	9422	0	0
4.708	1	2	471	9	2	28	9422	0	0
4.709	1	1	471	10	1	28	9422	0	0
4.71	1	2	472	1	2	28	9422	0	0
4.711	1	1	472	2	1	28	9422	0	0
4.712	1	2	472	3	2	28	9422	0	0
4.714	1	1	472	5	1	28	9422	0	0
4.715	1	2	472	6	2	28	9422	0	0
4.716	1	1	472	7	1	28	9422	0	0
4.717	1	2	472	8	2	28	9422	0	0
4.718	1	1	472	9	1	28	9422	0	0
4.719	1	2	472	10	2	28	9422	0	0
4.72	1	1	473	1	1	28	9422	0	0
4.721	1	2	473	2	2	28	9422	0	0
4.723	1	1	473	4	1	28	9422	0	0
4.724	1	2	473	5	2	28	9422	0	0
4.725	1	1	473	6	1	28	9422	0	0
4.726	1	2	473	7	2	28	9422	0	0
4.727	1	1	473	8	1	28	9422	0	0
4.728	1	2	473	9	2	28	9422	0	0
4.729	1	1	473	10	1	28	9422	0	0
4.73	1	2	474	1	2	28	9422	0	0
4.732	1	1	474	3	1	28	9422	0	0
4.733	1	2	474	4	2	28	9422	0	0
4.734	1	1	474	5	1	28	9422	0	0
4.735	1	2	474	6	2	28	9422	0	0
4.736	1	1	474	7	1	28	9422	0	0
4.737	1	2	474	8	2	28	9422	0	0
4.738	1	1	474	9	1	28	9422	0	0
4.739	1	2	474	10	2	28	9422	0	0
4.741	1	1	475	2	1	28	9422	0	0
4.742	1	2	475	3	2	28	9422	0	0
4.743	1	1	475	4	1	28	9422	0	0
4.744	1	2	475	5	2	28	9422	0	0
4.745	1	1	475	6	1	28	9422	0	0
4.746	1	2	475	7	2	28	9422	0	0
4.747	1	1	475	8	1	28	9422	0	0
4.748	1	2	475	9	2	28	9422	0	0
4.75	1	1	476	1	1	28	9422	0	0
4.751	1	2	476	2	2	28	9422	0	0
4.752	1	1	476	3	1	28	9422	0	0
4.753	1	2	476	4	2	28	9422	0	0
4.754	1	1	476	5	1	28	9422	0	0
4.755	1	2	476	6	2	28	9422	0	0
4.756	1	1	476	7	1	28	9422	0	0
4.757	1	2	476	8	2	28	9422	0	0
4.758	1	1	476	9	1	28	9422	0	0
4.759	1	2	476	10	2	28	9422	0	0
4.761	1	1	477	2	1	28	9422	0	0
4.762	1	2	477	3	2	28	9422	0	0
4.763	1	1	477	4	1	28	9422	0	0
4.764	1	2	477	5	2	28	9422	0	0
4.765	1	1	477	6	1	28	9422	0	0
4.766	1	2	477	7	2	28	9422	0	0
4.767	1	1	477	8	1	28	9422	0	0
4.768	1	2	477	9	2	28	9422	0	0
4.77	1	1	478	1	1	28	9422	0	0
4.771	1	2	478	2	2	28	9422	0	0
4.772	1	1	478	3	1	28	9422	0	0
4.773	1	2	478	4	2	28	9422	0	0
4.774	1	1	478	5	1	28	9422	0	0
4.775	1	2	478	6	2	28	9422	0	0
4.776	1	1	478	7	1	28	9422	0	0
4.777	1	2	478	8	2	28	9422	0	0
4.779	1	1	478	10	1	28	9422	0	0
4.78	1	2	479	1	2	28	9422	0	0
4.781	1	1	479	2	1	28	9422	0	0
4.782	1	2	479	3	2	28	9422	0	0
4.783	1	1	479	4	1	28	9422	0	0
4.784	1	2	479	5	2	28	9422	0	0
4.785	1	1	479	6	1	28	9422	0	0
4.786	1	2	479	7	2	28	9422	0	0
4.788	1	1	479	9	1	28	9422	0	0
4.789	1	2	479	10	2	28	9422	0	0
4.79	1	1	480	1	1	28	9422	0	0
4.791	1	2	480	2	2	28	9422	0	0
4.792	1	1	480	3	1	28	9422	0	0
4.793	1	2	480	4	2	28	9422	0	0
4.794	1	1	480	5	1	28	9422	0	0
4.795	1	2	480	6	2	28	9422	0	0
4.797	1	1	480	8	1	28	9422	0	0
4.798	1	2	480	9	2	28	9422	0	0
4.799	1	1	480	10	1	28	9422	0	0
4.8	1	2	481	1	2	28	9422	0	0
4.801	1	1	481	2	1	28	9422	0	0
4.802	1	2	481	3	2	28	9422	0	0
4.803	1	1	481	4	1	28	9422	0	0
4.804	1	2	481	5	2	28	9422	0	0
4.806	1	1	481	7	1	28	9422	0	0
4.807	1	2	481	8	2	28	9422	0	0
4.808	1	1	481	9	1	28	9422	0	0
4.809	1	2	481	10	2	28	9422	0	0
4.81	1	1	482	1	1	28	9422	0	0
4.811	1	2	482	2	2	28	9422	0	0
4.812	1	1	482	3	1	28	9422	0	0
4.813	1	2	482	4	2	28	9422	0	0
4.814	1	1	482	5	1	28	9422	0	0
4.815	1	2	482	6	2	28	9422	0	0
4.817	1	1	482	8	1	28	9422	0	0
4.818	1	2	482	9	2	28	9422	0	0
4.819	1	1	482	10	1	28	9422	0	0
4.82	1	2	483	1	2	28	9422	0	0
4.821	1	1	483	2	1	28	9422	0	0
4.822	1	2	483	3	2	28	9422	0	0
4.823	1	1	483	4	1	28	9422	0	0
4.824	1	2	483	5	2	28	9422	0	0
4.826	1	1	483	7	1	28	9422	0	0
4.827	1	2	483	8	2	28	9422	0	0
4.828	1	1	483	9	1	28	9422	0	0
4.829	1	2	483	10	2	28	9422	0	0
4.83	1	1	484	1	1	28	9422	0	0
4.831	1	2	484	2	2	28	9422	0	0
4.832	1	1	484	3	1	28	9422	0	0
4.833	1	2	484	4	2	28	9422	0	0
4.835	1	1	484	6	1	28	9422	0	0
4.836	1	2	484	7	2	28	9422	0	0
4.837	1	1	484	8	1	28	9422	0	0
4.838	1	2	484	9	2	28	9422	0	0
4.839	1	1	484	10	1	28	9422	0	0
4.84	1	2	485	1	2	28	9422	0	0
4.841	1	1	485	2	1	28	9422	0	0
4.842	1	2	485	3	2	28	9422	0	0
4.844	1	1	485	5	1	28	9422	0	0
4.845	1	2	485	6	2	28	9422	0	0
4.846	1	1	485	7	1	28	9422	0	0
4.847	1	2	485	8	2	28	9422	0	0
4.848	1	1	485	9	1	28	9422	0	0
4.849	1	2	485	10	2	28	9422	0	0
4.85	1	1	486	1	1	28	9422	0	0
4.851	1	2	486	2	2	28	9422	0	0
4.853	1	1	486	4	1	28	9422	0	0
4.854	1	2	486	5	2	28	9422	0	0
4.855	1	1	486	6	1	28	9422	0	0
4.856	1	2	486	7	2	28	9422	0	0
4.857	1	1	486	8	1	28	9422	0	0
4.858	1	2	486	9	2	28	9422	0	0
4.859	1	1	486	10	1	28	9422	0	0
4.86	1	2	487	1	2	28	9422	0	0
4.862	1	1	487	3	1	28	9422	0	0
4.863	1	2	487	4	2	28	9422	0	0
4.864	1	1	487	5	1	28	9422	0	0
4.865	1	2	487	6	2	28	9422	0	0
4.866	1	1	487	7	1	28	9422	0	0
4.867	1	2	487	8	2	28	9422	0	0
4.868	1	1	487	9	1	28	9422	0	0
4.869	1	2	487	10	2	28	9422	0	0
4.87	1	1	488	1	1	28	9422	0	0
4.871	1	2	488	2	2	28	9422	0	0
4.873	1	1	488	4	1	28	9422	0	0
4.874	1	2	488	5	2	28	9422	0	0
4.875	1	1	488	6	1	28	9422	0	0
4.876	1	2	488	7	2	28	9422	0	0
4.877	1	1	488	8	1	28	9422	0	0
4.878	1	2	488	9	2	28	9422	0	0
4.879	1	1	488	10	1	28	9422	0	0
4.88	1	2	489	1	2	28	9422	0	0
4.882	1	1	489	3	1	28	9422	0	0
4.883	1	2	489	4	2	28	9422	0	0
4.884	1	1	489	5	1	28	9422	0	0
4.885	1	2	489	6	2	28	9422	0	0
4.886	1	1	489	7	1	28	9422	0	0
4.887	1	2	489	8	2	28	9422	0	0
4.888	1	1	489	9	1	28	9422	0	0
4.889	1	2	489	10	2	28	9422	0	0
4.891	1	1	490	2	1	28	9422	0	0
4.892	1	2	490	3	2	28	9422	0	0
4.893	1	1	490	4	1	28	9422	0	0
4.894	1	2	490	5	2	28	9422	0	0
4.895	1	1	490	6	1	28	9422	0	0
4.896	1	2	490	7	2	28	9422	0	0
4.897	1	1	490	8	1	28	9422	0	0
4.898	1	2	490	9	2	28	9422	0	0
4.9	1	1	491	1	1	28	9422	0	0
4.901	1	2	491	2	2	28	9422	0	0
4.902	1	1	491	3	1	28	9422	0	0
4.903	1	2	491	4	2	28	9422	0	0
4.904	1	1	491	5	1	28	9422	0	0
4.905	1	2	491	6	2	28	9422	0	0
4.906	1	1	491	7	1	28	9422	0	0
4.907	1	2	491	8	2	28	9422	0	0
4.909	1	1	491	10	1	28	9422	0	0
4.91	1	2	492	1	2	28	9422	0	0
4.911	1	1	492	2	1	28	9422	0	0
4.912	1	2	492	3	2	28	9422	0	0
4.913	1	1	492	4	1	28	9422	0	0
4.914	1	2	492	5	2	28	9422	0	0
4.915	1	1	492	6	1	28	9422	0	0
4.916	1	2	492	7	2	28	9422	0	0
4.918	1	1	492	9	1	28	9422	0	0
4.919	1	2	492	10	2	28	9422	0	0
4.92	1	1	493	1	1	28	9422	0	0
4.921	1	2	493	2	2	28	9422	0	0
4.922	1	1	493	3	1	28	9422	0	0
4.923	1	2	493	4	2	28	9422	0	0
4.924	1	1	493	5	1	28	9422	0	0
4.925	1	2	493	6	2	28	9422	0	0
4.926	1	1	493	7	1	28	9422	0	0
4.927	1	2	493	8	2	28	9422	0	0
4.929	1	1	493	10	1	28	9422	0	0
4.93	1	2	494	1	2	28	9422	0	0
4.931	1	1	494	2	1	28	9422	0	0
4.932	1	2	494	3	2	28	9422	0	0
4.933	1	1	494	4	1	28	9422	0	0
4.934	1	2	494	5	2	28	9422	0	0
4.935	1	1	494	6	1	28	9422	0	0
4.936	1	2	494	7	2	28	9422	0	0
4.938	1	1	494	9	1	28	9422	0	0
4.939	1	2	494	10	2	28	9422	0	0
4.94	1	1	495	1	1	28	9422	0	0
4.941	1	2	495	2	2	28	9422	0	0
4.942	1	1	495	3	1	28	9422	0	0
4.943	1	2	495	4	2	28	9422	0	0
4.944	1	1	495	5	1	28	9422	0	0
4.945	1	2	495	6	2	28	9422	0	0
4.947	1	1	495	8	1	28	9422	0	0
4.948	1	2	495	9	2	28	9422	0	0
4.949	1	1	495	10	1	28	9422	0	0
4.95	1	2	496	1	2	28	9422	0	0
4.951	1	1	496	2	1	28	9422	0	0
4.952	1	2	496	3	2	28	9422	0	0
4.953	1	1	496	4	1	28	9422	0	0
4.954	1	2	496	5	2	28	9422	0	0
4.956	1	1	496	7	1	28	9422	0	0
4.957	1	2	496	8	2	28	9422	0	0
4.958	1	1	496	9	1	28	9422	0	0
4.959	1	2	496	10	2	28	9422	0	0
4.96	1	1	497	1	1	28	9422	0	0
4.961	1	2	497	2	2	28	9422	0	0
4.962	1	1	497	3	1	28	9422	0	0
4.963	1	2	497	4	2	28	9422	0	0
4.965	1	1	497	6	1	28	9422	0	0
4.966	1	2	497	7	2	28	9422	0	0
4.967	1	1	497	8	1	28	9422	0	0
4.968	1	2	497	9	2	28	9422	0	0
4.969	1	1	497	10	1	28	9422	0	0
4.97	1	2	498	1	2	28	9422	0	0
4.971	1	1	498	2	1	28	9422	0	0
4.972	1	2	498	3	2	28	9422	0	0
4.974	1	1	498	5	1	28	9422	0	0
4.975	1	2	498	6	2	28	9422	0	0
4.976	1	1	498	7	1	28	9422	0	0
4.977	1	2	498	8	2	28	9422	0	0
4.978	1	1	498	9	1	28	9422	0	0
4.979	1	2	498	10	2	28	9422	0	0
4.98	1	1	499	1	1	28	9422	0	0
4.981	1	2	499	2	2	28	9422	0	0
4.982	1	1	499	3	1	28	9422	0	0
4.983	1	2	499	4	2	28	9422	0	0
4.985	1	1	499	6	1	28	9422	0	0
4.986	1	2	499	7	2	28	9422	0	0
4.987	1	1	499	8	1	28	9422	0	0
4.988	1	2	499	9	2	28	9422	0	0
4.989	1	1	499	10	1	28	9422	0	0
4.99	1	2	500	1	2	28	9422	0	0
4.991	1	1	500	2	1	28	9422	0	0
4.992	1	2	500	3	2	28	9422	0	0
4.994	1	1	500	5	1	28	9422	0	0
4.995	1	2	500	6	2	28	9422	0	0
4.996	1	1	500	7	1	28	9422	0	0
4.997	1	2	500	8	2	28	9422	0	0
4.998	1	1	500	9	1	28	9422	0	0
4.999	1	2	500	10	2	28	9422	0	0
5	1	1	501	1	1	28	9422	0	0
5.001	1	2	501	2	2	28	9422	0	0
5.003	1	1	501	4	1	28	9422	0	0
5.004	1	2	501	5	2	28	9422	0	0
5.005	1	1	501	6	1	28	9422	0	0
5.006	1	2	501	7	2	28	9422	0	0
5.007	1	1	501	8	1	28	9422	0	0
5.008	1	2	501	9	2	28	9422	0	0
5.009	1	1	501	10	1	28	9422	0	0
5.01	1	2	502	1	2	28	9422	0	0
5.012	1	1	502	3	1	28	9422	0	0
5.013	1	2	502	4	2	28	9422	0	0
5.014	1	1	502	5	1	28	9422	0	0
5.015	1	2	502	6	2	28	9422	0	0
